cohort_id,time_id,covariate_id,sum_value,mean,sd,database_id
1,10,4103476203,4334,0.0593,0.2362,Pharmetrics
1,10,437541203,1363,0.0186,0.1353,Pharmetrics
1,10,256717203,1377,0.0188,0.136,Pharmetrics
1,9,439082203,1090,0.0149,0.1212,Pharmetrics
1,8,40484533203,2700,0.0369,0.1886,Pharmetrics
1,10,136368203,983,0.0135,0.1152,Pharmetrics
1,10,4134121203,3444,0.0471,0.2119,Pharmetrics
1,1,444209203,6733,0.0921,0.2892,Pharmetrics
1,10,195562203,4277,0.0585,0.2347,Pharmetrics
1,8,138525203,2537,0.0347,0.1831,Pharmetrics
1,8,4117779203,1529,0.0209,0.1431,Pharmetrics
1,2,434008203,1199,0.0164,0.127,Pharmetrics
1,10,4129868203,2621,0.0359,0.1859,Pharmetrics
1,2,256439203,1761,0.0241,0.1533,Pharmetrics
1,5,4027369203,1140,0.0156,0.1239,Pharmetrics
1,10,30437203,2206,0.0302,0.1711,Pharmetrics
1,8,140821203,879,0.012,0.109,Pharmetrics
1,5,4029043203,1095,0.015,0.1215,Pharmetrics
1,9,444206203,1273,0.0174,0.1308,Pharmetrics
1,10,4028253203,3380,0.0462,0.21,Pharmetrics
1,3,36717682203,987,0.0135,0.1154,Pharmetrics
1,8,4134294203,2564,0.0351,0.184,Pharmetrics
1,9,4218813203,1433,0.0196,0.1386,Pharmetrics
1,3,45771096203,2117,0.029,0.1677,Pharmetrics
1,3,4067106203,891,0.0122,0.1097,Pharmetrics
1,9,4137754203,1004,0.0137,0.1164,Pharmetrics
1,1,4228879203,1086,0.0149,0.121,Pharmetrics
1,9,4099350203,5635,0.0771,0.2668,Pharmetrics
1,10,37209395203,1758,0.0241,0.1532,Pharmetrics
1,1,4187768203,2532,0.0346,0.1829,Pharmetrics
1,4,195770203,1835,0.0251,0.1565,Pharmetrics
1,3,4115171203,1804,0.0247,0.1552,Pharmetrics
1,5,42872846203,925,0.0127,0.1118,Pharmetrics
1,6,4132552203,875,0.012,0.1088,Pharmetrics
1,3,256439203,1339,0.0183,0.1341,Pharmetrics
1,10,4218106203,1205,0.0165,0.1273,Pharmetrics
1,10,439676203,4233,0.0579,0.2336,Pharmetrics
1,9,4219867203,2394,0.0328,0.178,Pharmetrics
1,7,199881203,8128,0.1112,0.3144,Pharmetrics
1,10,315085203,3072,0.042,0.2007,Pharmetrics
1,3,4159963203,10022,0.1371,0.344,Pharmetrics
1,2,79106203,3314,0.0453,0.2081,Pharmetrics
1,2,40481843203,977,0.0134,0.1148,Pharmetrics
1,10,35624868203,5403,0.0739,0.2617,Pharmetrics
1,4,440921203,2052,0.0281,0.1652,Pharmetrics
1,5,4290837203,2597,0.0355,0.1851,Pharmetrics
1,9,193439203,2139,0.0293,0.1686,Pharmetrics
1,4,4182562203,5525,0.0756,0.2644,Pharmetrics
1,8,438485203,998,0.0137,0.1161,Pharmetrics
1,10,4338120203,17500,0.2394,0.4267,Pharmetrics
1,2,252662203,3727,0.051,0.22,Pharmetrics
1,6,317009203,1239,0.017,0.1291,Pharmetrics
1,8,4280354203,1210,0.0166,0.1276,Pharmetrics
1,10,43531027203,2126,0.0291,0.1681,Pharmetrics
1,8,31967203,1763,0.0241,0.1534,Pharmetrics
1,3,254761203,3393,0.0464,0.2104,Pharmetrics
1,10,4112852203,851,0.0116,0.1073,Pharmetrics
1,10,4013074203,12116,0.1658,0.3719,Pharmetrics
1,1,201909203,3924,0.0537,0.2254,Pharmetrics
1,1,201093203,2603,0.0356,0.1853,Pharmetrics
1,3,4181680203,1590,0.0218,0.1459,Pharmetrics
1,9,4026112203,969,0.0133,0.1144,Pharmetrics
1,10,37209293203,2729,0.0373,0.1896,Pharmetrics
1,3,436164203,1496,0.0205,0.1416,Pharmetrics
1,10,4143544203,2081,0.0285,0.1663,Pharmetrics
1,1,4186437203,1320,0.0181,0.1332,Pharmetrics
1,10,4264107203,1528,0.0209,0.1431,Pharmetrics
1,1,4234533203,1044,0.0143,0.1187,Pharmetrics
1,9,4134121203,1391,0.019,0.1366,Pharmetrics
1,2,4229392203,2830,0.0387,0.1929,Pharmetrics
1,9,4193874203,1284,0.0176,0.1314,Pharmetrics
1,8,4152280203,3344,0.0458,0.209,Pharmetrics
1,1,141323203,3449,0.0472,0.212,Pharmetrics
1,4,196162203,2786,0.0381,0.1915,Pharmetrics
1,4,31967203,2573,0.0352,0.1843,Pharmetrics
1,5,440704203,742,0.0102,0.1002,Pharmetrics
1,3,4006975203,1032,0.0141,0.118,Pharmetrics
1,3,4160875203,1813,0.0248,0.1555,Pharmetrics
1,2,4022830203,7392,0.1011,0.3015,Pharmetrics
1,5,4024561203,6435,0.088,0.2834,Pharmetrics
1,10,4197912203,1516,0.0207,0.1425,Pharmetrics
1,2,320128203,6377,0.0873,0.2822,Pharmetrics
1,7,4208786203,987,0.0135,0.1154,Pharmetrics
1,10,4132093203,5052,0.0691,0.2537,Pharmetrics
1,10,79864203,6864,0.0939,0.2917,Pharmetrics
1,3,4181298203,878,0.012,0.1089,Pharmetrics
1,2,195562203,1380,0.0189,0.1361,Pharmetrics
1,9,4084966203,1480,0.0203,0.1409,Pharmetrics
1,2,4149084203,4120,0.0564,0.2306,Pharmetrics
1,3,4168796203,1061,0.0145,0.1196,Pharmetrics
1,10,37110782203,884,0.0121,0.1093,Pharmetrics
1,8,4202828203,3245,0.0444,0.206,Pharmetrics
1,9,4161193203,1406,0.0192,0.1374,Pharmetrics
1,10,194081203,5116,0.07,0.2551,Pharmetrics
1,2,40484935203,6223,0.0851,0.2791,Pharmetrics
1,4,4151170203,1150,0.0157,0.1244,Pharmetrics
1,2,4154162203,1879,0.0257,0.1583,Pharmetrics
1,1,195007203,1356,0.0186,0.1349,Pharmetrics
1,7,195770203,1683,0.023,0.15,Pharmetrics
1,5,435657203,2749,0.0376,0.1903,Pharmetrics
1,2,435463203,1608,0.022,0.1467,Pharmetrics
1,2,443419203,1023,0.014,0.1175,Pharmetrics
1,2,4009650203,994,0.0136,0.1158,Pharmetrics
1,10,37016349203,1041,0.0142,0.1185,Pharmetrics
1,10,373478203,1140,0.0156,0.1239,Pharmetrics
1,2,4032878203,761,0.0104,0.1015,Pharmetrics
1,1,4113650203,1394,0.0191,0.1368,Pharmetrics
1,9,4133643203,2573,0.0352,0.1843,Pharmetrics
1,2,4081648203,3653,0.05,0.2179,Pharmetrics
1,3,37018677203,2324,0.0318,0.1755,Pharmetrics
1,5,73008203,788,0.0108,0.1033,Pharmetrics
1,1,4170554203,2083,0.0285,0.1664,Pharmetrics
1,10,762296203,1311,0.0179,0.1327,Pharmetrics
1,2,4033295203,1113,0.0152,0.1225,Pharmetrics
1,4,4223759203,1733,0.0237,0.1522,Pharmetrics
1,9,40483111203,965,0.0132,0.1141,Pharmetrics
1,1,4196358203,1791,0.0245,0.1546,Pharmetrics
1,1,4025202203,3443,0.0471,0.2119,Pharmetrics
1,3,40483613203,7754,0.1061,0.308,Pharmetrics
1,10,4041681203,750,0.0103,0.1008,Pharmetrics
1,10,4149320203,2859,0.0391,0.1939,Pharmetrics
1,4,4178431203,1033,0.0141,0.118,Pharmetrics
1,1,4216397203,3549,0.0486,0.2149,Pharmetrics
1,4,46273429203,1547,0.0212,0.1439,Pharmetrics
1,2,4054508203,1538,0.021,0.1435,Pharmetrics
1,10,135618203,3104,0.0425,0.2017,Pharmetrics
1,7,443285203,1665,0.0228,0.1492,Pharmetrics
1,3,372409203,1116,0.0153,0.1226,Pharmetrics
1,10,81659203,1924,0.0263,0.1601,Pharmetrics
1,9,196162203,1141,0.0156,0.124,Pharmetrics
1,10,4031106203,1228,0.0168,0.1285,Pharmetrics
1,4,4233903203,993,0.0136,0.1158,Pharmetrics
1,10,4234320203,936,0.0128,0.1124,Pharmetrics
1,2,4206338203,1105,0.0151,0.122,Pharmetrics
1,5,4154162203,1583,0.0217,0.1456,Pharmetrics
1,9,4182966203,886,0.0121,0.1094,Pharmetrics
1,5,4149353203,855,0.0117,0.1075,Pharmetrics
1,3,312349203,1285,0.0176,0.1314,Pharmetrics
1,10,4241110203,2685,0.0367,0.1881,Pharmetrics
1,2,4223938203,2846,0.0389,0.1935,Pharmetrics
1,8,4134595203,931,0.0127,0.1121,Pharmetrics
1,1,4134442203,3614,0.0494,0.2168,Pharmetrics
1,5,4133643203,1953,0.0267,0.1613,Pharmetrics
1,10,192964203,949,0.013,0.1132,Pharmetrics
1,8,4029582203,948,0.013,0.1132,Pharmetrics
1,10,30234203,1469,0.0201,0.1403,Pharmetrics
1,10,4047269203,1966,0.0269,0.1618,Pharmetrics
1,10,4307774203,753,0.0103,0.101,Pharmetrics
1,7,4301699203,885,0.0121,0.1094,Pharmetrics
1,10,443247203,1033,0.0141,0.118,Pharmetrics
1,9,36713918203,3481,0.0476,0.213,Pharmetrics
1,1,762294203,1451,0.0199,0.1395,Pharmetrics
1,8,192854203,1475,0.0202,0.1406,Pharmetrics
1,5,4131756203,5576,0.0763,0.2655,Pharmetrics
1,3,4178431203,2357,0.0323,0.1767,Pharmetrics
1,7,4178673203,771,0.0105,0.1022,Pharmetrics
1,1,4134440203,9837,0.1346,0.3413,Pharmetrics
1,1,378444203,869,0.0119,0.1084,Pharmetrics
1,3,760879203,898,0.0123,0.1102,Pharmetrics
1,9,4012222203,2481,0.0339,0.1811,Pharmetrics
1,10,37209383203,2818,0.0386,0.1925,Pharmetrics
1,1,4336957203,1404,0.0192,0.1373,Pharmetrics
1,6,197684203,833,0.0114,0.1061,Pharmetrics
1,1,318736203,7780,0.1065,0.3084,Pharmetrics
1,9,444070203,1508,0.0206,0.1422,Pharmetrics
1,2,4054827203,1528,0.0209,0.1431,Pharmetrics
1,1,137053203,899,0.0123,0.1102,Pharmetrics
1,10,443415203,907,0.0124,0.1107,Pharmetrics
1,10,4236724203,1468,0.0201,0.1403,Pharmetrics
1,2,4095643203,1396,0.0191,0.1369,Pharmetrics
1,3,443258203,1458,0.0199,0.1398,Pharmetrics
1,5,4180170203,14704,0.2012,0.4009,Pharmetrics
1,10,4090425203,3956,0.0541,0.2263,Pharmetrics
1,9,4291025203,2291,0.0313,0.1743,Pharmetrics
1,10,4332151203,1054,0.0144,0.1192,Pharmetrics
1,6,4013518203,1967,0.0269,0.1618,Pharmetrics
1,6,4183953203,896,0.0123,0.11,Pharmetrics
1,8,4006969203,2398,0.0328,0.1781,Pharmetrics
1,1,4204199203,1309,0.0179,0.1326,Pharmetrics
1,2,434613203,5612,0.0768,0.2663,Pharmetrics
1,5,133298203,2131,0.0292,0.1682,Pharmetrics
1,9,4241043203,904,0.0124,0.1105,Pharmetrics
1,5,441138203,1078,0.0147,0.1206,Pharmetrics
1,4,433701203,924,0.0126,0.1117,Pharmetrics
1,9,75863203,969,0.0133,0.1144,Pharmetrics
1,3,79106203,2420,0.0331,0.1789,Pharmetrics
1,6,4054501203,4733,0.0648,0.2461,Pharmetrics
1,7,4127066203,11100,0.1519,0.3589,Pharmetrics
1,10,4317260203,2608,0.0357,0.1855,Pharmetrics
1,10,40483111203,2523,0.0345,0.1826,Pharmetrics
1,5,257007203,4224,0.0578,0.2334,Pharmetrics
1,2,4242664203,1366,0.0187,0.1354,Pharmetrics
1,2,4319605203,1870,0.0256,0.1579,Pharmetrics
1,10,4026112203,2963,0.0405,0.1972,Pharmetrics
1,3,46273463203,744,0.0102,0.1004,Pharmetrics
1,9,4169905203,2121,0.029,0.1679,Pharmetrics
1,2,135777203,1628,0.0223,0.1476,Pharmetrics
1,9,4129418203,2707,0.037,0.1889,Pharmetrics
1,1,4054054203,4316,0.0591,0.2357,Pharmetrics
1,10,195312203,943,0.0129,0.1129,Pharmetrics
1,2,4154801203,2176,0.0298,0.17,Pharmetrics
1,3,4155468203,1397,0.0191,0.1369,Pharmetrics
1,4,444209203,979,0.0134,0.115,Pharmetrics
1,5,4320791203,4590,0.0628,0.2426,Pharmetrics
1,1,317002203,748,0.0102,0.1006,Pharmetrics
1,10,435463203,4347,0.0595,0.2365,Pharmetrics
1,5,4131008203,2349,0.0321,0.1764,Pharmetrics
1,10,37119138203,2900,0.0397,0.1952,Pharmetrics
1,4,80180203,1289,0.0176,0.1316,Pharmetrics
1,1,195769203,1908,0.0261,0.1595,Pharmetrics
1,8,4311387203,1105,0.0151,0.122,Pharmetrics
1,10,4111798203,3148,0.0431,0.203,Pharmetrics
1,6,37016195203,3239,0.0443,0.2058,Pharmetrics
1,5,257012203,1658,0.0227,0.1489,Pharmetrics
1,3,372328203,1442,0.0197,0.1391,Pharmetrics
1,10,4119777203,5130,0.0702,0.2555,Pharmetrics
1,10,4129730203,2796,0.0383,0.1918,Pharmetrics
1,9,4300243203,1339,0.0183,0.1341,Pharmetrics
1,1,4248801203,2349,0.0321,0.1764,Pharmetrics
1,10,320420203,1265,0.0173,0.1304,Pharmetrics
1,8,4024561203,1791,0.0245,0.1546,Pharmetrics
1,7,4268895203,4801,0.0657,0.2477,Pharmetrics
1,10,35622960203,1090,0.0149,0.1212,Pharmetrics
1,7,316866203,2866,0.0392,0.1941,Pharmetrics
1,9,4134595203,1891,0.0259,0.1588,Pharmetrics
1,10,315643203,787,0.0108,0.1032,Pharmetrics
1,1,432582203,4534,0.062,0.2412,Pharmetrics
1,3,4134145203,1236,0.0169,0.1289,Pharmetrics
1,1,4051210203,735,0.0101,0.0998,Pharmetrics
1,1,444206203,1475,0.0202,0.1406,Pharmetrics
1,6,444108203,1107,0.0151,0.1221,Pharmetrics
1,6,4150129203,2867,0.0392,0.1941,Pharmetrics
1,5,372324203,893,0.0122,0.1099,Pharmetrics
1,6,31967203,1756,0.024,0.15310000000000001,Pharmetrics
1,10,4166909203,1073,0.0147,0.1203,Pharmetrics
1,9,374313203,2717,0.0372,0.1892,Pharmetrics
1,2,45771045203,772,0.0106,0.1022,Pharmetrics
1,4,436676203,968,0.0132,0.1143,Pharmetrics
1,3,760880203,869,0.0119,0.1084,Pharmetrics
1,1,4166666203,2758,0.0377,0.1906,Pharmetrics
1,5,441788203,828,0.0113,0.1058,Pharmetrics
1,2,4169905203,1942,0.0266,0.1608,Pharmetrics
1,10,193431203,2891,0.0396,0.1949,Pharmetrics
1,10,4116166203,1144,0.0157,0.1241,Pharmetrics
1,4,436677203,1090,0.0149,0.1212,Pharmetrics
1,2,197684203,3818,0.0522,0.2225,Pharmetrics
1,7,193871203,793,0.0109,0.1036,Pharmetrics
1,1,441818203,1095,0.015,0.1215,Pharmetrics
1,10,4142479203,1026,0.014,0.1176,Pharmetrics
1,10,193326203,1578,0.0216,0.1453,Pharmetrics
1,5,380733203,1060,0.0145,0.1196,Pharmetrics
1,2,441408203,4145,0.0567,0.2313,Pharmetrics
1,3,4248870203,1111,0.0152,0.1224,Pharmetrics
1,8,4159963203,3470,0.0475,0.2127,Pharmetrics
1,10,4092538203,1027,0.0141,0.1177,Pharmetrics
1,10,4028373203,1766,0.0242,0.1536,Pharmetrics
1,10,79061203,756,0.0103,0.1012,Pharmetrics
1,5,40481517203,6442,0.0881,0.2835,Pharmetrics
1,3,135777203,1054,0.0144,0.1192,Pharmetrics
1,2,4201554203,1224,0.0167,0.1283,Pharmetrics
1,10,4111953203,851,0.0116,0.1073,Pharmetrics
1,5,438720203,880,0.012,0.1091,Pharmetrics
1,1,4280726203,3833,0.0524,0.2229,Pharmetrics
1,1,4068847203,990,0.0135,0.1156,Pharmetrics
1,9,441969203,964,0.0132,0.1141,Pharmetrics
1,10,4029803203,1810,0.0248,0.1554,Pharmetrics
1,10,40483107203,1158,0.0158,0.1249,Pharmetrics
1,10,4307820203,1105,0.0151,0.122,Pharmetrics
1,2,4112341203,5033,0.0689,0.2532,Pharmetrics
1,6,197607203,3867,0.0529,0.2239,Pharmetrics
1,5,317009203,3875,0.053,0.2241,Pharmetrics
1,4,4113998203,23743,0.3249,0.4683,Pharmetrics
1,4,4022830203,2384,0.0326,0.1776,Pharmetrics
1,2,4178431203,3091,0.0423,0.2013,Pharmetrics
1,6,40480513203,1962,0.0268,0.1616,Pharmetrics
1,4,4308811203,1961,0.0268,0.1616,Pharmetrics
1,3,136661203,741,0.0101,0.1002,Pharmetrics
1,8,197607203,3245,0.0444,0.206,Pharmetrics
1,10,4189293203,1163,0.0159,0.1251,Pharmetrics
1,4,192367203,1165,0.0159,0.1252,Pharmetrics
1,1,4145627203,828,0.0113,0.1058,Pharmetrics
1,1,255848203,953,0.013,0.1134,Pharmetrics
1,3,4047120203,2034,0.0278,0.1645,Pharmetrics
1,6,201909203,835,0.0114,0.1063,Pharmetrics
1,3,4205256203,1357,0.0186,0.135,Pharmetrics
1,2,4168222203,2301,0.0315,0.1746,Pharmetrics
1,10,4302739203,4978,0.0681,0.2519,Pharmetrics
1,2,4242661203,779,0.0107,0.1027,Pharmetrics
1,5,443615203,1047,0.0143,0.1188,Pharmetrics
1,5,37016195203,4554,0.0623,0.2417,Pharmetrics
1,7,195769203,1188,0.0163,0.1265,Pharmetrics
1,9,4236484203,1323,0.0181,0.1333,Pharmetrics
1,10,4269221203,1392,0.019,0.1367,Pharmetrics
1,10,260427203,2021,0.0277,0.164,Pharmetrics
1,10,42596380203,1881,0.0257,0.1584,Pharmetrics
1,10,4214376203,3070,0.042,0.2006,Pharmetrics
1,3,4095643203,1043,0.0143,0.1186,Pharmetrics
1,8,438112203,7113,0.0973,0.2964,Pharmetrics
1,6,439215203,950,0.013,0.1133,Pharmetrics
1,6,4267432203,1955,0.0267,0.1614,Pharmetrics
1,8,4043545203,858,0.0117,0.1077,Pharmetrics
1,2,4077967203,881,0.0121,0.1091,Pharmetrics
1,10,4082445203,1676,0.0229,0.1497,Pharmetrics
1,2,4249437203,1047,0.0143,0.1188,Pharmetrics
1,8,36713915203,1124,0.0154,0.1231,Pharmetrics
1,3,4221798203,1459,0.02,0.1399,Pharmetrics
1,10,4120320203,746,0.0102,0.1005,Pharmetrics
1,1,40483111203,1233,0.0169,0.1288,Pharmetrics
1,1,4201554203,1807,0.0247,0.1553,Pharmetrics
1,1,4018852203,3533,0.0483,0.2145,Pharmetrics
1,1,434005203,3254,0.0445,0.2063,Pharmetrics
1,2,4266653203,3053,0.0418,0.2001,Pharmetrics
1,10,4066849203,1255,0.0172,0.1299,Pharmetrics
1,2,4151170203,2549,0.0349,0.1835,Pharmetrics
1,1,201061203,740,0.0101,0.1001,Pharmetrics
1,10,36717682203,3401,0.0465,0.2106,Pharmetrics
1,5,4212076203,1041,0.0142,0.1185,Pharmetrics
1,1,4028253203,1492,0.0204,0.1414,Pharmetrics
1,3,4028934203,3648,0.0499,0.2178,Pharmetrics
1,10,134460203,2224,0.0304,0.1718,Pharmetrics
1,2,4033837203,1783,0.0244,0.1543,Pharmetrics
1,2,4193704203,1703,0.0233,0.1509,Pharmetrics
1,1,4016673203,1293,0.0177,0.1318,Pharmetrics
1,5,4081648203,2509,0.0343,0.1821,Pharmetrics
1,4,40484533203,4175,0.0571,0.2321,Pharmetrics
1,10,201820203,3981,0.0545,0.2269,Pharmetrics
1,5,42538830203,4878,0.0667,0.2496,Pharmetrics
1,9,4043545203,2422,0.0331,0.179,Pharmetrics
1,1,438485203,2601,0.0356,0.1853,Pharmetrics
1,4,4176793203,794,0.0109,0.1037,Pharmetrics
1,1,256451203,5038,0.0689,0.2533,Pharmetrics
1,10,198819203,1959,0.0268,0.1615,Pharmetrics
1,5,4054835203,856,0.0117,0.1076,Pharmetrics
1,1,257012203,2923,0.04,0.1959,Pharmetrics
1,1,42872722203,1229,0.0168,0.1286,Pharmetrics
1,9,4181680203,2189,0.03,0.1705,Pharmetrics
1,5,434005203,1808,0.0247,0.1553,Pharmetrics
1,10,4001454203,1372,0.0188,0.1357,Pharmetrics
1,9,40484533203,4911,0.0672,0.2504,Pharmetrics
1,3,444100203,9927,0.1358,0.3426,Pharmetrics
1,3,762060203,3483,0.0477,0.213,Pharmetrics
1,5,45766714203,4090,0.056,0.2298,Pharmetrics
1,6,4006969203,2597,0.0355,0.1851,Pharmetrics
1,2,4266786203,3291,0.045,0.2074,Pharmetrics
1,10,437113203,2375,0.0325,0.1773,Pharmetrics
1,10,4206338203,1731,0.0237,0.1521,Pharmetrics
1,2,4182007203,2111,0.0289,0.1675,Pharmetrics
1,10,4054429203,1310,0.0179,0.1327,Pharmetrics
1,5,43530950203,981,0.0134,0.1151,Pharmetrics
1,10,4079560203,1010,0.0138,0.1167,Pharmetrics
1,10,193439203,8926,0.1221,0.3274,Pharmetrics
1,9,193863203,755,0.0103,0.1011,Pharmetrics
1,4,196168203,3147,0.0431,0.203,Pharmetrics
1,5,4194894203,1296,0.0177,0.132,Pharmetrics
1,7,4237140203,4035,0.0552,0.2284,Pharmetrics
1,10,141934203,6320,0.0865,0.2811,Pharmetrics
1,9,201340203,1442,0.0197,0.1391,Pharmetrics
1,1,4301699203,7562,0.1035,0.3046,Pharmetrics
1,2,4152351203,1641,0.0225,0.1482,Pharmetrics
1,9,4114336203,5287,0.0723,0.2591,Pharmetrics
1,10,435742203,1554,0.0213,0.1443,Pharmetrics
1,2,40405599203,1623,0.0222,0.1474,Pharmetrics
1,10,4131436203,2076,0.0284,0.1661,Pharmetrics
1,8,318736203,1752,0.024,0.153,Pharmetrics
1,8,4170143203,986,0.0135,0.1154,Pharmetrics
1,10,4106357203,922,0.0126,0.1116,Pharmetrics
1,1,4281109203,1021,0.014,0.1174,Pharmetrics
1,3,376961203,912,0.0125,0.111,Pharmetrics
1,9,4148091203,2335,0.0319,0.1759,Pharmetrics
1,10,42709843203,2371,0.0324,0.1772,Pharmetrics
1,1,81659203,893,0.0122,0.1099,Pharmetrics
1,10,4290964203,1953,0.0267,0.1613,Pharmetrics
1,6,27674203,893,0.0122,0.1099,Pharmetrics
1,1,312349203,2333,0.0319,0.1758,Pharmetrics
1,2,4344040203,1579,0.0216,0.1454,Pharmetrics
1,9,4213540203,3766,0.0515,0.2211,Pharmetrics
1,1,195588203,3857,0.0528,0.2236,Pharmetrics
1,1,313459203,1547,0.0212,0.1439,Pharmetrics
1,2,442306203,1497,0.0205,0.1416,Pharmetrics
1,2,374034203,830,0.0114,0.106,Pharmetrics
1,1,4271013203,4303,0.0589,0.2354,Pharmetrics
1,3,4193874203,896,0.0123,0.11,Pharmetrics
1,5,4028876203,3224,0.0441,0.2053,Pharmetrics
1,10,442103203,1528,0.0209,0.1431,Pharmetrics
1,10,45771045203,2154,0.0295,0.1691,Pharmetrics
1,9,4141028203,860,0.0118,0.10780000000000001,Pharmetrics
1,10,4061844203,1921,0.0263,0.16,Pharmetrics
1,2,4176944203,881,0.0121,0.1091,Pharmetrics
1,4,4306292203,1595,0.0218,0.1461,Pharmetrics
1,9,25297203,5718,0.0782,0.2685,Pharmetrics
1,2,439708203,3141,0.043,0.2028,Pharmetrics
1,1,4207184203,1979,0.0271,0.1623,Pharmetrics
1,7,4223759203,926,0.0127,0.1118,Pharmetrics
1,2,436962203,3141,0.043,0.2028,Pharmetrics
1,2,4227449203,2129,0.0291,0.1682,Pharmetrics
1,9,440704203,1219,0.0167,0.1281,Pharmetrics
1,10,138565203,1670,0.0229,0.1494,Pharmetrics
1,2,193871203,1390,0.019,0.1366,Pharmetrics
1,2,444035203,1903,0.026,0.1592,Pharmetrics
1,10,4024549203,1921,0.0263,0.16,Pharmetrics
1,6,4243440203,1375,0.0188,0.1359,Pharmetrics
1,9,4079975203,1576,0.0216,0.1453,Pharmetrics
1,10,4247120203,1464,0.02,0.1401,Pharmetrics
1,5,193322203,2774,0.038,0.1911,Pharmetrics
1,2,4221679203,2281,0.0312,0.1739,Pharmetrics
1,6,4242498203,3519,0.0481,0.2141,Pharmetrics
1,9,37119138203,922,0.0126,0.1116,Pharmetrics
1,9,4188970203,2978,0.0407,0.1977,Pharmetrics
1,8,201826203,810,0.0111,0.1047,Pharmetrics
1,6,436659203,1134,0.0155,0.1236,Pharmetrics
1,5,42537748203,803,0.011,0.1042,Pharmetrics
1,1,4170770203,1123,0.0154,0.123,Pharmetrics
1,2,432582203,3177,0.0435,0.2039,Pharmetrics
1,3,317009203,5003,0.0685,0.2525,Pharmetrics
1,5,4226263203,5551,0.076,0.2649,Pharmetrics
1,10,4207184203,3691,0.0505,0.219,Pharmetrics
1,10,4317968203,1070,0.0146,0.1201,Pharmetrics
1,3,4188970203,2308,0.0316,0.1749,Pharmetrics
1,6,45757399203,4112,0.0563,0.2304,Pharmetrics
1,10,4041664203,8391,0.1148,0.3188,Pharmetrics
1,1,75344203,2740,0.0375,0.19,Pharmetrics
1,10,4130373203,1772,0.0242,0.1538,Pharmetrics
1,2,4118020203,1025,0.014,0.1176,Pharmetrics
1,10,4108636203,1099,0.015,0.1217,Pharmetrics
1,3,4214376203,966,0.0132,0.1142,Pharmetrics
1,4,45768910203,2551,0.0349,0.1835,Pharmetrics
1,9,37311061203,1092,0.0149,0.1213,Pharmetrics
1,1,37119138203,1975,0.027,0.1622,Pharmetrics
1,3,4307111203,2094,0.0287,0.1668,Pharmetrics
1,2,378735203,2716,0.0372,0.1892,Pharmetrics
1,9,4168222203,735,0.0101,0.0998,Pharmetrics
1,3,42538046203,917,0.0125,0.1113,Pharmetrics
1,5,4223938203,2215,0.0303,0.1714,Pharmetrics
1,9,4006975203,1312,0.018,0.1328,Pharmetrics
1,5,4124645203,767,0.0105,0.1019,Pharmetrics
1,3,37017182203,1125,0.0154,0.1231,Pharmetrics
1,2,37016195203,10985,0.1503,0.3574,Pharmetrics
1,2,201826203,1883,0.0258,0.1584,Pharmetrics
1,2,4041554203,925,0.0127,0.1118,Pharmetrics
1,9,4129730203,898,0.0123,0.1102,Pharmetrics
1,9,441737203,1346,0.0184,0.1345,Pharmetrics
1,1,194175203,964,0.0132,0.1141,Pharmetrics
1,1,439676203,769,0.0105,0.102,Pharmetrics
1,3,194133203,5820,0.0796,0.2707,Pharmetrics
1,3,195500203,10909,0.1493,0.3563,Pharmetrics
1,1,321689203,1592,0.0218,0.146,Pharmetrics
1,3,4051221203,3373,0.0462,0.2098,Pharmetrics
1,8,4237140203,1414,0.0193,0.1377,Pharmetrics
1,10,137351203,1036,0.0142,0.1182,Pharmetrics
1,5,4256761203,1608,0.022,0.1467,Pharmetrics
1,8,4178431203,817,0.0112,0.1051,Pharmetrics
1,1,441737203,1941,0.0266,0.1608,Pharmetrics
1,8,40483613203,2683,0.0367,0.1881,Pharmetrics
1,1,80816203,1548,0.0212,0.144,Pharmetrics
1,9,40486678203,1372,0.0188,0.1357,Pharmetrics
1,10,73090203,966,0.0132,0.1142,Pharmetrics
1,5,40443308203,1914,0.0262,0.1597,Pharmetrics
1,1,435655203,960,0.0131,0.1139,Pharmetrics
1,1,37396146203,1254,0.0172,0.1299,Pharmetrics
1,1,4151529203,837,0.0115,0.1064,Pharmetrics
1,8,35625687203,2014,0.0276,0.1637,Pharmetrics
1,1,4338958203,1262,0.0173,0.1303,Pharmetrics
1,2,44784217203,1124,0.0154,0.1231,Pharmetrics
1,10,43530652203,1176,0.0161,0.1258,Pharmetrics
1,2,194133203,7424,0.1016,0.3021,Pharmetrics
1,10,4280726203,7211,0.0987,0.2982,Pharmetrics
1,3,201621203,968,0.0132,0.1143,Pharmetrics
1,2,4079975203,2064,0.0282,0.1657,Pharmetrics
1,1,36683296203,4219,0.0577,0.2332,Pharmetrics
1,6,4124650203,5223,0.0715,0.2576,Pharmetrics
1,1,435613203,1866,0.0255,0.1577,Pharmetrics
1,9,4207184203,1073,0.0147,0.1203,Pharmetrics
1,9,444445203,881,0.0121,0.1091,Pharmetrics
1,10,441641203,1303,0.0178,0.1323,Pharmetrics
1,4,195769203,1387,0.019,0.1364,Pharmetrics
1,9,4193169203,1898,0.026,0.159,Pharmetrics
1,5,141323203,1833,0.0251,0.1564,Pharmetrics
